year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,1,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",48.00,21.00,2.90,0.00,13.70,0.00,4.41,0.00,0.00,843.00,98.00,0.00,408.00,0.00,337.00
2019,1,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",262.00,65.00,15.68,0.00,26.47,0.00,22.84,29.00,0.00,5137.00,1065.00,0.00,1463.00,0.00,2609.00
2019,1,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",52.00,13.00,5.39,0.00,4.48,0.00,3.13,0.00,0.00,883.00,335.00,0.00,159.00,0.00,389.00
2019,1,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",130.00,32.00,12.62,1.22,14.97,0.00,3.19,2.00,0.00,2055.00,1250.00,44.00,632.00,0.00,129.00
2019,1,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",40.00,8.00,6.01,0.00,1.99,0.00,0.00,0.00,0.00,305.00,223.00,0.00,82.00,0.00,0.00
2019,1,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",354.00,94.00,28.62,0.00,33.46,0.00,31.93,0.00,0.00,5265.00,1321.00,0.00,1228.00,0.00,2716.00
2019,1,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",254.00,55.00,16.81,0.37,20.94,0.00,16.88,5.00,1.00,2977.00,812.00,35.00,740.00,0.00,1390.00
2019,1,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",20.00,7.00,2.48,1.00,1.64,0.00,1.88,0.00,0.00,262.00,59.00,32.00,36.00,0.00,135.00
2019,1,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",21.00,2.00,0.02,0.32,0.99,0.00,0.67,2.00,0.00,161.00,2.00,9.00,61.00,0.00,89.00
2019,1,F9,Frontier Airlines,PSM,"Portsmouth, NH: Portsmouth International at Pease",14.00,1.00,0.70,0.00,0.30,0.00,0.00,1.00,0.00,44.00,31.00,0.00,13.00,0.00,0.00
2019,1,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",25.00,9.00,2.94,0.24,3.10,0.00,2.72,0.00,0.00,498.00,118.00,17.00,125.00,0.00,238.00
2019,1,F9,Frontier Airlines,PVD,"Providence, RI: Theodore Francis Green State",48.00,9.00,2.71,0.00,4.16,0.00,2.13,0.00,1.00,535.00,132.00,0.00,126.00,0.00,277.00
2019,1,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",39.00,2.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,408.00,307.00,0.00,0.00,0.00,101.00
2019,1,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",167.00,34.00,8.15,0.92,9.31,0.00,15.62,0.00,0.00,2116.00,388.00,22.00,291.00,0.00,1415.00
2019,1,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",392.00,106.00,26.88,2.44,42.96,0.00,33.73,9.00,1.00,7914.00,2247.00,400.00,2092.00,0.00,3175.00
2019,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",121.00,48.00,12.62,0.06,26.78,0.00,8.54,1.00,0.00,2658.00,1004.00,7.00,961.00,0.00,686.00
2019,1,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",90.00,16.00,7.52,0.06,3.31,0.00,5.12,0.00,0.00,1002.00,420.00,1.00,82.00,0.00,499.00
2019,1,F9,Frontier Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",8.00,2.00,0.60,0.00,0.59,0.00,0.81,0.00,0.00,85.00,25.00,0.00,25.00,0.00,35.00
2019,1,F9,Frontier Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",14.00,4.00,2.37,0.00,0.77,0.00,0.86,0.00,0.00,115.00,68.00,0.00,23.00,0.00,24.00
2019,1,F9,Frontier Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",18.00,7.00,2.32,0.00,4.04,0.00,0.65,0.00,0.00,143.00,56.00,0.00,76.00,0.00,11.00
2019,1,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",40.00,5.00,0.21,0.00,1.00,0.00,3.79,0.00,0.00,365.00,19.00,0.00,30.00,0.00,316.00
2019,1,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",71.00,26.00,6.93,0.00,16.57,0.00,2.50,0.00,0.00,2215.00,545.00,0.00,1520.00,0.00,150.00
2019,1,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",20.00,9.00,3.35,0.00,3.00,0.00,2.65,0.00,0.00,772.00,420.00,0.00,126.00,0.00,226.00
2019,1,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",96.00,20.00,6.88,0.00,8.28,0.00,4.84,0.00,0.00,972.00,381.00,0.00,327.00,0.00,264.00
2019,1,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",119.00,25.00,9.41,0.00,7.38,0.00,8.21,0.00,0.00,1210.00,439.00,0.00,330.00,0.00,441.00
2019,1,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",19.00,9.00,3.47,0.00,3.53,0.00,2.00,0.00,0.00,658.00,134.00,0.00,226.00,0.00,298.00
2019,1,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",62.00,14.00,2.48,0.00,3.73,0.00,7.79,0.00,0.00,866.00,128.00,0.00,110.00,0.00,628.00
2019,1,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",29.00,4.00,1.72,0.00,1.31,0.00,0.96,0.00,0.00,469.00,333.00,0.00,59.00,0.00,77.00
2019,1,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",109.00,31.00,9.23,0.51,11.75,0.00,9.51,5.00,1.00,1377.00,323.00,23.00,489.00,0.00,542.00
2019,1,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",45.00,12.00,2.97,0.00,5.44,0.00,3.59,3.00,0.00,727.00,138.00,0.00,185.00,0.00,404.00
2019,1,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",375.00,96.00,28.59,3.04,46.09,0.00,18.28,9.00,0.00,5308.00,1812.00,252.00,1905.00,0.00,1339.00
2019,1,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",204.00,53.00,17.34,0.00,17.10,0.00,18.57,2.00,0.00,3515.00,743.00,0.00,605.00,0.00,2167.00
2019,1,F9,Frontier Airlines,TUL,"Tulsa, OK: Tulsa International",14.00,2.00,1.43,0.00,0.57,0.00,0.00,0.00,0.00,49.00,32.00,0.00,17.00,0.00,0.00
2019,1,F9,Frontier Airlines,TUS,"Tucson, AZ: Tucson International",17.00,4.00,2.04,0.52,1.44,0.00,0.00,0.00,0.00,193.00,126.00,25.00,42.00,0.00,0.00
2019,1,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",17.00,3.00,0.02,0.53,1.47,0.00,0.98,0.00,0.00,97.00,1.00,8.00,44.00,0.00,44.00
2019,1,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",55.00,5.00,1.00,0.00,1.25,0.00,2.75,0.00,0.00,154.00,29.00,0.00,37.00,0.00,88.00
2019,1,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,ALB,"Albany, NY: Albany International",39.00,3.00,2.65,0.00,0.00,0.00,0.35,2.00,0.00,211.00,196.00,0.00,0.00,0.00,15.00
2019,1,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",45.00,8.00,3.30,1.00,2.75,0.00,0.95,0.00,0.00,282.00,143.00,55.00,65.00,0.00,19.00
2019,1,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",33.00,9.00,1.47,0.67,6.05,0.00,0.81,0.00,0.00,348.00,29.00,47.00,255.00,0.00,17.00
2019,1,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",139.00,23.00,3.91,1.31,6.84,0.00,10.94,1.00,3.00,1185.00,349.00,145.00,189.00,0.00,502.00
2019,1,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",454.00,157.00,20.72,7.55,52.66,2.65,73.42,2.00,0.00,9417.00,1932.00,489.00,2122.00,63.00,4811.00
2019,1,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",23.00,2.00,0.58,0.00,0.42,0.00,1.00,0.00,0.00,38.00,11.00,0.00,8.00,0.00,19.00
2019,1,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",22.00,8.00,1.68,0.32,3.22,0.00,2.78,0.00,0.00,333.00,60.00,20.00,95.00,0.00,158.00
2019,1,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",40.00,9.00,4.16,0.69,2.92,0.00,1.23,0.00,0.00,769.00,580.00,22.00,128.00,0.00,39.00
2019,1,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",124.00,30.00,11.35,0.82,7.48,0.00,10.34,2.00,0.00,2727.00,1009.00,20.00,606.00,0.00,1092.00
2019,1,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",58.00,15.00,2.83,1.70,4.05,0.00,6.42,0.00,1.00,465.00,83.00,52.00,124.00,0.00,206.00
2019,1,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",19.00,4.00,0.65,0.93,1.76,0.00,0.66,0.00,0.00,211.00,34.00,78.00,70.00,0.00,29.00
2019,1,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",26.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00
2019,1,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",25.00,10.00,2.47,0.00,3.11,0.00,4.42,0.00,0.00,501.00,198.00,0.00,96.00,0.00,207.00
2019,1,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",13.00,5.00,0.24,0.00,1.10,0.00,3.65,0.00,0.00,597.00,19.00,0.00,23.00,0.00,555.00
2019,1,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",17.00,6.00,0.35,1.00,3.17,0.00,1.49,0.00,0.00,201.00,9.00,19.00,98.00,0.00,75.00
2019,1,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",17.00,5.00,2.10,0.00,0.13,0.00,2.76,0.00,0.00,190.00,85.00,0.00,7.00,0.00,98.00
2019,1,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9.00,4.00,0.00,0.08,3.92,0.00,0.00,0.00,0.00,163.00,0.00,5.00,158.00,0.00,0.00
2019,1,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",55.00,10.00,0.08,0.00,6.79,0.00,3.13,0.00,0.00,344.00,7.00,0.00,190.00,0.00,147.00
2019,1,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9.00,2.00,0.45,0.00,0.00,0.00,1.55,0.00,0.00,113.00,31.00,0.00,0.00,0.00,82.00
2019,1,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",12.00,3.00,0.05,0.46,1.00,0.00,1.49,1.00,0.00,174.00,3.00,18.00,70.00,0.00,83.00
2019,1,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",217.00,85.00,15.73,3.02,14.00,0.56,51.69,0.00,0.00,5087.00,1393.00,159.00,559.00,9.00,2967.00
2019,1,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",17.00,1.00,0.00,0.71,0.29,0.00,0.00,0.00,0.00,17.00,0.00,12.00,5.00,0.00,0.00
2019,1,G4,Allegiant Air,DEN,"Denver, CO: Denver International",2.00,1.00,0.00,0.00,0.52,0.00,0.48,0.00,0.00,23.00,0.00,0.00,12.00,0.00,11.00
2019,1,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",55.00,6.00,1.42,0.00,2.06,0.00,2.52,0.00,2.00,245.00,39.00,0.00,88.00,0.00,118.00
2019,1,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,89.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",39.00,10.00,2.04,0.96,3.12,0.00,3.89,2.00,1.00,548.00,139.00,88.00,141.00,0.00,180.00
2019,1,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9.00,4.00,0.00,0.00,1.10,0.00,2.90,0.00,0.00,127.00,0.00,0.00,19.00,0.00,108.00
2019,1,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",26.00,4.00,1.00,1.95,1.05,0.00,0.00,2.00,0.00,527.00,165.00,328.00,34.00,0.00,0.00
2019,1,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",55.00,11.00,3.81,0.00,4.43,0.00,2.76,1.00,0.00,553.00,350.00,0.00,128.00,0.00,75.00
2019,1,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",44.00,8.00,3.09,0.00,1.73,0.00,3.17,1.00,1.00,332.00,136.00,0.00,69.00,0.00,127.00
2019,1,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",243.00,80.00,12.57,0.87,34.07,0.00,32.50,3.00,1.00,5465.00,1211.00,31.00,1299.00,0.00,2924.00
2019,1,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",74.00,16.00,2.70,0.00,11.09,0.00,2.21,4.00,1.00,400.00,81.00,0.00,273.00,0.00,46.00
2019,1,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",55.00,9.00,0.63,0.03,3.77,0.00,4.57,0.00,0.00,431.00,17.00,4.00,95.00,0.00,315.00
2019,1,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",44.00,10.00,2.25,0.41,4.29,0.00,3.05,0.00,0.00,267.00,53.00,14.00,107.00,0.00,93.00
2019,1,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",21.00,5.00,1.77,0.00,2.28,0.00,0.94,0.00,0.00,143.00,46.00,0.00,72.00,0.00,25.00
2019,1,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00
2019,1,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18.00,4.00,0.41,0.00,0.97,0.00,2.62,0.00,0.00,199.00,12.00,0.00,51.00,0.00,136.00
2019,1,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",109.00,17.00,2.94,0.24,9.39,0.00,4.42,2.00,0.00,905.00,195.00,19.00,325.00,0.00,366.00
2019,1,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",18.00,4.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,107.00,0.00,0.00,16.00,0.00,91.00
2019,1,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",27.00,7.00,1.00,0.00,1.92,0.00,4.08,0.00,0.00,240.00,27.00,0.00,43.00,0.00,170.00
2019,1,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",19.00,2.00,0.92,0.00,1.08,0.00,0.00,0.00,1.00,191.00,94.00,0.00,97.00,0.00,0.00
2019,1,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",10.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,323.00,308.00,0.00,0.00,0.00,15.00
2019,1,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",20.00,5.00,3.12,0.00,0.01,0.00,1.87,0.00,0.00,260.00,149.00,0.00,1.00,0.00,110.00
2019,1,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",26.00,3.00,0.98,1.44,0.02,0.00,0.56,2.00,0.00,179.00,88.00,49.00,2.00,0.00,40.00
2019,1,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",18.00,3.00,1.24,0.92,0.08,0.00,0.76,0.00,0.00,85.00,35.00,23.00,2.00,0.00,25.00
2019,1,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",19.00,5.00,0.50,0.00,3.48,0.06,0.97,0.00,0.00,280.00,9.00,0.00,128.00,4.00,139.00
2019,1,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",100.00,43.00,7.90,0.27,5.18,0.83,28.82,0.00,0.00,2263.00,493.00,10.00,266.00,17.00,1477.00
2019,1,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",15.00,7.00,2.17,0.00,0.27,0.00,4.56,0.00,0.00,451.00,233.00,0.00,12.00,0.00,206.00
2019,1,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",647.00,174.00,35.60,5.57,53.82,0.29,78.72,3.00,0.00,10218.00,3202.00,266.00,2249.00,5.00,4496.00
2019,1,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",107.00,29.00,3.86,1.76,11.21,0.00,12.17,0.00,0.00,1974.00,149.00,96.00,462.00,0.00,1267.00
2019,1,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",41.00,11.00,1.87,0.00,3.46,0.00,5.67,0.00,2.00,647.00,265.00,0.00,87.00,0.00,295.00
2019,1,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",61.00,9.00,1.40,0.00,1.46,0.00,6.14,0.00,0.00,602.00,142.00,0.00,105.00,0.00,355.00
2019,1,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,2.00,0.44,0.00,1.56,0.00,0.00,0.00,0.00,52.00,12.00,0.00,40.00,0.00,0.00
2019,1,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",23.00,4.00,1.58,0.00,0.93,0.00,1.49,0.00,0.00,180.00,53.00,0.00,53.00,0.00,74.00
2019,1,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",40.00,6.00,1.04,0.00,1.39,0.00,3.57,0.00,0.00,257.00,107.00,0.00,35.00,0.00,115.00
2019,1,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",44.00,9.00,1.84,0.00,3.00,0.00,4.16,0.00,0.00,785.00,297.00,0.00,127.00,0.00,361.00
2019,1,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",21.00,1.00,0.74,0.00,0.06,0.00,0.19,0.00,0.00,31.00,23.00,0.00,2.00,0.00,6.00
2019,1,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",20.00,3.00,0.63,0.36,1.37,0.00,0.64,1.00,1.00,234.00,17.00,68.00,28.00,0.00,121.00
2019,1,G4,Allegiant Air,MKE,"Milwaukee, WI: General Mitchell International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",42.00,4.00,1.26,0.00,1.29,0.00,1.44,0.00,0.00,210.00,49.00,0.00,44.00,0.00,117.00
2019,1,G4,Allegiant Air,MOT,"Minot, ND: Minot International",23.00,4.00,1.76,0.00,1.63,0.00,0.61,0.00,1.00,282.00,153.00,0.00,68.00,0.00,61.00
2019,1,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,4.00,0.00,0.00,2.53,0.00,1.47,0.00,0.00,154.00,0.00,0.00,114.00,0.00,40.00
2019,1,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",19.00,7.00,0.47,0.88,4.87,0.00,0.79,0.00,0.00,420.00,8.00,71.00,304.00,0.00,37.00
2019,1,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",27.00,6.00,0.97,0.00,2.05,0.00,2.98,0.00,0.00,199.00,16.00,0.00,62.00,0.00,121.00
2019,1,G4,Allegiant Air,MTJ,"Montrose/Delta, CO: Montrose Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",59.00,19.00,5.08,0.00,2.85,0.47,10.60,1.00,0.00,982.00,289.00,0.00,81.00,7.00,605.00
2019,1,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",8.00,4.00,1.27,0.95,1.07,0.00,0.71,0.00,0.00,253.00,107.00,70.00,21.00,0.00,55.00
2019,1,G4,Allegiant Air,OGS,"Ogdensburg, NY: Ogdensburg International",11.00,5.00,2.63,0.00,2.17,0.00,0.20,1.00,0.00,445.00,373.00,0.00,59.00,0.00,13.00
2019,1,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",19.00,2.00,0.86,0.00,0.45,0.00,0.69,0.00,1.00,62.00,32.00,0.00,19.00,0.00,11.00
2019,1,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",41.00,4.00,0.42,0.52,1.94,0.00,1.13,0.00,0.00,159.00,10.00,13.00,38.00,0.00,98.00
2019,1,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",26.00,7.00,1.61,0.00,0.72,0.00,4.67,0.00,0.00,724.00,309.00,0.00,36.00,0.00,379.00
2019,1,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9.00,3.00,0.82,0.00,1.55,0.00,0.63,0.00,0.00,148.00,71.00,0.00,51.00,0.00,26.00
2019,1,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",37.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,131.00,17.00,0.00,0.00,0.00,114.00
2019,1,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",423.00,138.00,25.19,11.34,58.52,1.00,41.96,2.00,0.00,10534.00,3884.00,990.00,2222.00,46.00,3392.00
2019,1,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",47.00,6.00,1.00,0.94,3.22,0.00,0.84,0.00,1.00,313.00,207.00,16.00,77.00,0.00,13.00
2019,1,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",548.00,105.00,19.77,2.76,56.40,0.40,25.68,6.00,0.00,5835.00,2487.00,105.00,1797.00,14.00,1432.00
2019,1,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",44.00,24.00,5.77,0.58,5.28,0.00,12.37,0.00,0.00,1571.00,246.00,17.00,255.00,0.00,1053.00
2019,1,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",19.00,4.00,0.52,1.26,0.97,0.00,1.26,0.00,0.00,340.00,63.00,122.00,75.00,0.00,80.00
2019,1,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",19.00,3.00,0.00,0.00,0.18,0.00,2.82,0.00,0.00,111.00,0.00,0.00,8.00,0.00,103.00
2019,1,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",46.00,10.00,1.72,0.00,4.94,0.00,3.35,0.00,0.00,607.00,150.00,0.00,316.00,0.00,141.00
2019,1,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",26.00,6.00,0.87,0.00,2.62,0.00,2.51,0.00,1.00,365.00,36.00,0.00,163.00,0.00,166.00
2019,1,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",46.00,11.00,1.80,0.00,5.04,0.00,4.16,0.00,0.00,425.00,42.00,0.00,148.00,0.00,235.00
2019,1,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",48.00,13.00,2.72,1.48,4.81,0.00,3.99,0.00,0.00,621.00,95.00,36.00,339.00,0.00,151.00
2019,1,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",27.00,6.00,1.37,0.00,2.58,0.00,2.06,0.00,0.00,299.00,63.00,0.00,49.00,0.00,187.00
2019,1,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",24.00,4.00,0.83,0.00,0.29,0.00,2.88,0.00,0.00,148.00,29.00,0.00,8.00,0.00,111.00
2019,1,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",19.00,3.00,0.96,1.00,1.04,0.00,0.00,0.00,0.00,70.00,23.00,30.00,17.00,0.00,0.00
2019,1,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",14.00,1.00,0.00,0.00,0.20,0.00,0.80,1.00,0.00,30.00,0.00,0.00,6.00,0.00,24.00
2019,1,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00
2019,1,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9.00,3.00,1.59,0.00,0.63,0.00,0.77,0.00,0.00,129.00,81.00,0.00,31.00,0.00,17.00
2019,1,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",20.00,8.00,0.20,0.09,2.04,0.00,5.66,0.00,0.00,462.00,13.00,6.00,49.00,0.00,394.00
2019,1,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",51.00,5.00,3.87,0.00,1.01,0.00,0.12,0.00,0.00,228.00,205.00,0.00,17.00,0.00,6.00
2019,1,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",52.00,17.00,6.52,0.36,4.87,0.00,5.24,0.00,0.00,692.00,281.00,8.00,122.00,0.00,281.00
2019,1,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",40.00,9.00,0.85,0.41,3.81,0.00,3.93,0.00,0.00,555.00,68.00,25.00,149.00,0.00,313.00
